userid,post_count,text,negative_emo,distortion,category ,repost,negative_thinking,negative_event,emotion,,post_time,date_added_CESD,time_diff,,
8ff6192bbbb717c36097b33e244d91de,79,You know something is wrong when you are mistaken for an adult 5 times before you are even 18.,2,2,,2,N,,,,29/01/2011 08:11,29/03/2011 00:41,59,,
8ff6192bbbb717c36097b33e244d91de,79,Is anyone up for a movie this week? I dont feel busy enough.,2,2,,2,N,,,,31/01/2011 04:43,29/03/2011 00:41,57,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Sending Corporate into its moer was most definitely one of the best decisions of 2010. Good riddance, dirty whore.",2,2,,2,N,,,,02/02/2011 8:30,11/02/2011 12:31,9,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,is back in Jozi. :),2,2,,2,N,,,,03/01/2011 9:11,11/02/2011 12:31,39,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"My beloved Stellenbosch Woordfees won favourite festival at the Kyknet Fiestas! Don't miss it 4-13 March, 2011. C u there!",2,2,,2,N,,,,04/02/2011 5:20,11/02/2011 12:31,7,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,Lol... reading the whining about the heat Cape Town side whilst listening to the rain and thunder in Jozi.,2,2,,2,N,,,,05/01/2011 13:59,11/02/2011 12:31,37,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Good lord, I'm lazy...",2,2,,2,N,,,,07/01/2011 9:14,11/02/2011 12:31,35,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"I want a roomba, and I will freaking get a roomba!",2,2,,2,N,,,,07/02/2011 20:29,11/02/2011 12:31,4,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Listening to Kyo. Gods, French rock can be awesome. :)",2,2,,2,N,,,,08/01/2011 7:47,11/02/2011 12:31,34,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,I had a cocktail and sushi lunch. Made me miss Beluga. Happy days... :),2,2,,2,N,,,,08/02/2011 13:57,11/02/2011 12:31,3,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,Vamonos!,2,2,,2,N,,,,09/01/2011 19:23,11/02/2011 12:31,33,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,Suuuuuuuuushi!!,2,2,,2,N,,,,11/01/2011 16:14,11/02/2011 12:31,31,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Ich weisse nicht wohin ich gehen, aber nur jetzt ist es ganz gut. :)",2,2,,2,N,,,,11/01/2011 20:22,11/02/2011 12:31,31,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,is flying home. Longstreet tonight!,2,2,,2,N,,,,15/12/2010 10:46,11/02/2011 12:31,58,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,is SO back in CT. Going to a drag show tonight.,2,2,,2,N,,,,16/12/2010 09:20,11/02/2011 12:31,57,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Day of Ohrwurms (earworms//songs that get stuck in your head). Started with /I put my hand down on your hip/""",2,2,,2,N,,,,17/01/2011 17:12,11/02/2011 12:31,25,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,Ouch. A student that passed the grade for our Design course just told us she's going to study Marketing instead as the salaries are much higher. Can't argue with that... And kinda wished I'd thought of that...,2,2,,2,N,,,,18/01/2011 07:34,11/02/2011 12:31,24,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"Merry Christmas and all things awesome, you lovely people!",2,2,,2,N,,,,24/12/2010 17:40,11/02/2011 12:31,49,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,blah. Time to drink!,2,2,,2,N,,,,26/01/2011 16:27,11/02/2011 12:31,16,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,1st contact with Jozi's crime. Yay. Thank god everyone's ok and it happened next door.,2,2,,2,N,,,,30/01/2011 21:23,11/02/2011 12:31,12,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,1st class contact with students.. Thank god they are mature and know the deal better than I do. :),2,2,,2,N,,,,31/01/2011 12:51,11/02/2011 12:31,11,,
9138a4af7fa7a5c5bf363d867ff6c56c,22,"wishes y'all a amazing 2011, full of honest love, good friendship, real fun and happiness. Thanks for sticking by me through a tough 2010!",2,2,,2,N,,,,31/12/2010 07:57,11/02/2011 12:31,42,,
968157017daec34ee86050fe9bd72293,61,Earthquake in house that has almost no solid foundations. D:,2,2,,2,N,,,,01/03/2011 9:11,28/04/2011 05:43,58,,
968157017daec34ee86050fe9bd72293,61,"Had the most amazing trumpet, drama and physics lessons. Pas de deux, crazy improvisation exercises and torque make my day UH-MAZING.",2,2,,2,N,,,,01/04/2011 5:43,28/04/2011 05:43,27,,
968157017daec34ee86050fe9bd72293,61,Someday the dream will end <3,2,2,,2,N,,,,01/04/2011 10:36,28/04/2011 05:43,27,,
968157017daec34ee86050fe9bd72293,61,kicking an owl off a football field is lower than low.,2,2,,2,N,,,,02/03/2011 6:02,28/04/2011 05:43,57,,
968157017daec34ee86050fe9bd72293,61,I just saw Mr Spence in town! XP,2,2,,2,N,,,,03/03/2011 4:40,28/04/2011 05:43,56,,
968157017daec34ee86050fe9bd72293,61,AR-MA-GED-DON! EXCITEMENT x,2,2,,2,N,,,,03/04/2011 6:39,28/04/2011 05:43,25,,
968157017daec34ee86050fe9bd72293,61,Just put a crack in my phone.. Oops.,2,2,,2,N,,,,03/04/2011 11:13,28/04/2011 05:43,25,,
968157017daec34ee86050fe9bd72293,61,Note: do not read 'IT' by Stephen King before sleeping.,2,2,,2,N,,,,04/03/2011 10:14,28/04/2011 05:43,55,,
968157017daec34ee86050fe9bd72293,61,Spent about an hour in freezing seawater.. And enjoyed it!,2,2,,2,N,,,,04/04/2011 5:40,28/04/2011 05:43,24,,
968157017daec34ee86050fe9bd72293,61,"Is walking around the house, dancing to metal. Having a LOT of fun.",2,2,,2,N,,,,05/03/2011 8:15,28/04/2011 05:43,54,,
968157017daec34ee86050fe9bd72293,61,Mum is home! And she bought me stones! :D,2,2,,2,N,,,,05/03/2011 9:53,28/04/2011 05:43,54,,
968157017daec34ee86050fe9bd72293,61,"Hey, look, a virus on Facebook! It's Facebook Photoshop. Heehee don't fall into it's virussy clutches, children.",2,2,,2,N,,,,05/04/2011 19:56,28/04/2011 05:43,23,,
968157017daec34ee86050fe9bd72293,61,"Got some new nail polish, guess what colour!",2,2,,2,N,,,,06/03/2011 9:00,28/04/2011 05:43,53,,
968157017daec34ee86050fe9bd72293,61,"Got some new nail polish, guess what colour!",2,2,,2,N,,,,06/03/2011 9:00,28/04/2011 05:43,53,,
968157017daec34ee86050fe9bd72293,61,day 04 - a song that makes you sad Dark Forest- Golden Horse.,2,2,,2,N,,,,06/04/2011 6:16,28/04/2011 05:43,22,,
968157017daec34ee86050fe9bd72293,61,Today just keeps getting better.. :D,2,2,,2,N,,,,06/04/2011 9:41,28/04/2011 05:43,22,,
968157017daec34ee86050fe9bd72293,61,:D,2,2,,2,N,,,,06/04/2011 10:34,28/04/2011 05:43,22,,
968157017daec34ee86050fe9bd72293,61,~We'd jump the life to come~ :D,2,2,,2,N,,,,07/03/2011 9:29,28/04/2011 05:43,52,,
968157017daec34ee86050fe9bd72293,61,"I like this: m1v(i)1 + m2v(i)2 = m1v(f)1 + m2v(f)2. Man, p = mv is cool.",2,2,,2,N,,,,07/04/2011 9:24,28/04/2011 05:43,21,,
968157017daec34ee86050fe9bd72293,61,"You know, eating half of the afghans in the cupboard doesn't get you any favour with your mother, it doesn't get any with an anti-cannibalism society either.",2,2,,2,N,,,,08/03/2011 18:40,28/04/2011 05:43,51,,
968157017daec34ee86050fe9bd72293,61,"I just saw Mr Harrington outside BK, in my Shinigami costume. ARGH.",2,2,,2,N,,,,09/04/2011 21:28,28/04/2011 05:43,19,,
968157017daec34ee86050fe9bd72293,61,"/I'm ugly/"" like this if you think i'm not. Post as your status and see what you get!""",2,2,,2,N,,,,10/03/2011 6:51,28/04/2011 05:43,49,,
968157017daec34ee86050fe9bd72293,61,What's better: A village full of Moogles or a Chocobo that finds things and can upgrade itself?,2,2,,2,N,,,,10/03/2011 19:25,28/04/2011 05:43,49,,
968157017daec34ee86050fe9bd72293,61,CHOCOBO,2,2,,2,N,,,,10/04/2011 9:14,28/04/2011 05:43,18,,
968157017daec34ee86050fe9bd72293,61,That awkward moment when you forget to sing the G#,2,2,,2,N,,,,11/04/2011 7:46,28/04/2011 05:43,17,,
968157017daec34ee86050fe9bd72293,61,TEA.,2,2,,2,N,,,,11/04/2011 10:17,28/04/2011 05:43,17,,
968157017daec34ee86050fe9bd72293,61,Writing out scales for orchestra. :D,2,2,,2,N,,,,12/03/2011 3:38,28/04/2011 05:43,47,,
968157017daec34ee86050fe9bd72293,61,I will be singing in easter assembly.. :D,2,2,,2,N,,,,12/04/2011 0:40,28/04/2011 05:43,16,,
968157017daec34ee86050fe9bd72293,61,Oh.. My head.. High Ab two octaves above middle c.. On trumpet.. Ow.. Too many high notes...,2,2,,2,N,,,,13/03/2011 02:23,28/04/2011 05:43,46,,
968157017daec34ee86050fe9bd72293,61,"Like this, and i'll tell you something I like about you!",2,2,,2,N,,,,14/03/2011 04:43,28/04/2011 05:43,45,,
968157017daec34ee86050fe9bd72293,61,ARGH.,2,2,,2,N,,,,14/04/2011 20:09,28/04/2011 05:43,14,,
968157017daec34ee86050fe9bd72293,61,<3,2,2,,2,N,,,,15/04/2011 09:39,28/04/2011 05:43,13,,
968157017daec34ee86050fe9bd72293,61,ESCAPE THE FATE ARE COMING HERE?!?! WHY WAS I NOT TOLD????!!!!,2,2,,2,N,,,,16/03/2011 06:15,28/04/2011 05:43,43,,
968157017daec34ee86050fe9bd72293,61,"Like this if you would actually care if I died tomorrow, post this as your status and see who cares about you",2,2,,2,N,,,,16/03/2011 06:40,28/04/2011 05:43,43,,
968157017daec34ee86050fe9bd72293,61,Sliiiiiiiiipknoooooooot,2,2,,2,N,,,,16/04/2011 05:30,28/04/2011 05:43,12,,
968157017daec34ee86050fe9bd72293,61,>3<,2,2,,2,N,,,,16/04/2011 09:05,28/04/2011 05:43,12,,
968157017daec34ee86050fe9bd72293,61,SILVER GUM,2,2,,2,N,,,,16/04/2011 09:25,28/04/2011 05:43,12,,
968157017daec34ee86050fe9bd72293,61,type ur name: Lillikaya Street type with ur eyes closed: jLIllikatta Street type with ur nose: lillikaya street type with ur elbow: oliololikklasyas dstyrterert,2,2,,2,N,,,,16/04/2011 11:14,28/04/2011 05:43,12,,
968157017daec34ee86050fe9bd72293,61,"I've got a sore om- ombi- ombish- ombisc- oh, give up. My face hurts, okay?",2,2,,2,N,,,,17/03/2011 06:24,28/04/2011 05:43,42,,
968157017daec34ee86050fe9bd72293,61,Blueberry....,2,2,,2,N,,,,18/03/2011 08:07,28/04/2011 05:43,41,,
968157017daec34ee86050fe9bd72293,61,Nevermind.,2,2,,2,N,,,,18/04/2011 03:47,28/04/2011 05:43,10,,
968157017daec34ee86050fe9bd72293,61,Trepak = double tonguing = D:<,2,2,,2,N,,,,19/03/2011 04:33,28/04/2011 05:43,40,,
968157017daec34ee86050fe9bd72293,61,I must abscond from this abysmal limpid animation.,2,2,,2,N,,,,19/04/2011 01:27,28/04/2011 05:43,9,,
968157017daec34ee86050fe9bd72293,61,"Train, train take us away, take us away, far away. To the future we will go, where it leads, no one knows!",2,2,,2,N,,,,19/04/2011 22:15,28/04/2011 05:43,9,,
968157017daec34ee86050fe9bd72293,61,"Today a guy came up to me and said: /I like your hat/"" We then conversed and exchanged names and stories about buses",2,2,,2,N,,,,20/04/2011 05:08,28/04/2011 05:43,8,,
968157017daec34ee86050fe9bd72293,61,I just found a picture of pikachu and heracross and bulbasaur that Eryn drew from when we were small. :3 it is possibly the cutest thing i've ever seen.,2,2,,2,N,,,,23/04/2011 02:48,28/04/2011 05:43,5,,
968157017daec34ee86050fe9bd72293,61,"The soap I was an extra in is on tv, Paradise Caf├âΓÇó. Not the episode I was in, but I still feel kinda good about it. :D",2,2,,2,N,,,,25/03/2011 03:23,28/04/2011 05:43,34,,
968157017daec34ee86050fe9bd72293,61,composition composition composition...,2,2,,2,N,,,,26/04/2011 00:57,28/04/2011 05:43,2,,
968157017daec34ee86050fe9bd72293,61,Levelling up FUN.,2,2,,2,N,,,,26/04/2011 09:38,28/04/2011 05:43,2,,
968157017daec34ee86050fe9bd72293,61,"I just noticed that I have an extra graphics calculator. wtf. if any of my mates are missing one and shared one with me, tell me.",2,2,,2,N,,,,27/02/2011 09:24,28/04/2011 05:43,60,,
968157017daec34ee86050fe9bd72293,61,Portfolio.. Portfolio.. PORTFOLIO... PORTFOLIOOOO.... D:<,2,2,,2,N,,,,27/03/2011 02:40,28/04/2011 05:43,32,,
968157017daec34ee86050fe9bd72293,61,"If you know, or if you can tell me, how do I get through mt gulug in FFIX?",2,2,,2,N,,,,28/03/2011 05:29,28/04/2011 05:43,31,,
968157017daec34ee86050fe9bd72293,61,"Is intending to go to armageddon dressed as a soul reaper, possibly yachiru! :D",2,2,,2,N,,,,31/03/2011 05:41,28/04/2011 05:43,28,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,So how u doin lol,2,2,,2,N,,,,01/02/2011 0:11,30/03/2011 03:10,57,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Awake an hour earlier then i would if i had my car iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,2,2,,2,N,,,,02/02/2011 14:10,30/03/2011 03:10,56,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Hey I'm lost in myself do think u can find me,2,2,,2,N,,,,02/03/2011 19:20,30/03/2011 03:10,28,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,t love the EVO its awsome !!!!!!!!!!!!!!,2,2,,2,N,,,,02/03/2011 23:43,30/03/2011 03:10,28,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"Please copy and paste to your status if you know someone or have been affected by someone who needs a foot up their ass. People who need a foot up their ass affect the lives of many. There is still no cure for someone who needs a foot up their ass, except a foot up their ass. Please help raise awareness as 93% of people won't re-post this. Why? Because they need a foot up their ass too. Thank you for your he",2,2,,2,N,,,,03/02/2011 3:56,30/03/2011 03:10,55,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,1 more test and im done with math for the rest of the semester yyyyyyyyyyyeeeeeeeeeeaaaaaaaaaaahhhhhhhhhh baby LOL,2,2,,2,N,,,,03/02/2011 16:56,30/03/2011 03:10,55,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,It's a small world lol,2,2,,2,N,,,,04/02/2011 20:31,30/03/2011 03:10,54,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,The Eco is deff worth the money I love ten dollars for internet lil,2,2,,2,N,,,,04/03/2011 1:08,30/03/2011 03:10,26,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Ready to do something,2,2,,2,N,,,,04/03/2011 18:53,30/03/2011 03:10,26,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Green n Yellow....... football over but now its basketball yeaaaaaa,2,2,,2,N,,,,07/02/2011 4:31,30/03/2011 03:10,51,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,just finished my test had my fingers crossed the whole tim so hopefully she can read my answers,2,2,,2,N,,,,08/02/2011 17:09,30/03/2011 03:10,50,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,I paaaaaaaaassssssssssssed my math test,2,2,,2,N,,,,08/02/2011 20:37,30/03/2011 03:10,50,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Had a good time,2,2,,2,N,,,,09/03/2011 3:26,30/03/2011 03:10,21,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"AMERICA WAS BORN OFF FREEDOM YET WE HOLD OUR HEADS ABOVE THE PEOPLE WHO FIGHT FOR THEIR FREEDOM WHEN AMERICA WAS IN THE SAME SPOT WHEN THIS GREAT COUNTRY WAS BORN / OUT OF CHOAS A PHOENIX CAN ARISE/"" BUT THIS CAN ONLY HAPPEN WITH HELP FROM US JUST LIKE THE CHOAS THAT WAS AMERICA AT THE BEGINNING OF THE REVOLUTIONARY WAR WE NEEDED THE FRANCH THE MIDDLE EAST ASKED FOR OUR HELP""",2,2,,2,N,,,,10/03/2011 19:53,30/03/2011 03:10,20,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"Party, school and military lol I luv it",2,2,,2,N,,,,13/02/2011 03:24,30/03/2011 03:10,45,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,I like this song,2,2,,2,N,,,,13/03/2011 06:48,30/03/2011 03:10,17,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Happy Valentines day,2,2,,2,N,,,,14/02/2011 06:55,30/03/2011 03:10,44,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Bitches r CRAZY lol,2,2,,2,N,,,,15/02/2011 22:15,30/03/2011 03:10,43,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Off to school soon yay,2,2,,2,N,,,,15/03/2011 14:15,30/03/2011 03:10,15,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Havin a good time getting fucked up with my unit last 2 left tequila and 99berrys yeah boyyyy,2,2,,2,N,,,,18/03/2011 06:17,30/03/2011 03:10,12,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"On the way to drill / yay /"" lol""",2,2,,2,N,,,,19/02/2011 12:19,30/03/2011 03:10,39,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,TIRED STILL AFTER LAST NITE STILL BUT IT WAS FUCKING. CRAZY LOL,2,2,,2,N,,,,21/03/2011 03:32,30/03/2011 03:10,9,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,I miss u already grandma u was always there for me when I needed u. I wish I would've seen u and told u I loved u one more time. I know it was ur time and I know ur n a better place so if u can read this I LOVE U MALMAL,2,2,,2,N,,,,23/02/2011 05:55,30/03/2011 03:10,35,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,I'm back baby!!!!!!!!!!!!,2,2,,2,N,,,,23/03/2011 16:05,30/03/2011 03:10,7,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,I'm ready for the summer game on n to all yall bitchs that can't give a motherfucker a chance Fuck ya its game on bitchs,2,2,,2,N,,,,23/03/2011 19:21,30/03/2011 03:10,7,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"Please post this as your status for one hour, I know my family will. Think of someone you know or love that has had cancer. My prayer is that in 2011 a cure will be found. Will you post this? Just one hour, do it for all of us. There are too many to mention that have fought or are fighting it. I hope to see this re- posted. My grandma died yesterday",2,2,,2,N,,,,24/02/2011 03:24,30/03/2011 03:10,34,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,/.....Nobody wants to be the last one there,2,2,,2,N,,,,24/02/2011 05:52,30/03/2011 03:10,34,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,need to find something to do inbox me if u have any ideas,2,2,,2,N,,,,25/03/2011 23:03,30/03/2011 03:10,5,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Ive got a feeling,2,2,,2,N,,,,26/03/2011 18:38,30/03/2011 03:10,4,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,VT kicked number 1 duke's ass,2,2,,2,N,,,,27/02/2011 05:50,30/03/2011 03:10,31,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,The bigger the penis the smaller it is when the smaller it is when ur not hard,2,2,,2,N,,,,27/03/2011 00:04,30/03/2011 03:10,3,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,tryin to get lost in my own mind,2,2,,2,N,,,,27/03/2011 23:33,30/03/2011 03:10,3,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"Okay, now it's truth time! Ask me any question and I'll answer it honestly. (= Post this as your status if you ain't scared",2,2,,2,N,,,,28/02/2011 05:00,30/03/2011 03:10,30,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,Greenbay is goin to win the superbowl,2,2,,2,N,,,,31/01/2011 04:06,30/03/2011 03:10,58,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,q,2,2,,2,N,,,,p,25/03/2011 19:41,30/03/2011 03:10,5,
a7a3af125074cb806a200f51ea7e10bf,27,Y CANT THURSDAY HURRY UP AND GET HERE?????????????? GGGGGGAAAAAAHHHHHHHHHH!!!!!!!!!!! ITS TAKING TOO LONG!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2,2,,2,N,,,,01/06/2011 1:01,16/06/2011 03:16,15,,
a7a3af125074cb806a200f51ea7e10bf,27,SCHOOL'S OUT!!!!!!!!!! FINALLY!!!!!!!!!!!!!!!,2,2,,2,N,,,,02/06/2011 23:47,16/06/2011 03:16,14,,
a7a3af125074cb806a200f51ea7e10bf,27,ANY1 CALL B4 NOON FOR ANYTHING SHORT OF AN EMERGENCY 2MORO IS GONNA DIE!!!!!!!!! (IM SLEEP DEPRIVED AND HAVE A VERY BUSY NEXT 3 DAYS INCLUDING GRADUATION...PLZ LET ME SLEEP!!!!!!!!!),2,2,,2,N,,,,04/06/2011 4:35,16/06/2011 03:16,12,,
a7a3af125074cb806a200f51ea7e10bf,27,FINALLY!!!!!!!!!!!!! TIME TO GO EAT!!!!!!!!!!!!!!!! CAN ANY1 SAY ALL U CAN EAT BUFFET????????????? (OR WHATEVER I FIND IN THE FRIDGE)!!!!!!!!,2,2,,2,N,,,,04/06/2011 16:47,16/06/2011 03:16,12,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG GRADUATION 2MORO...TIME FOR BED NIGHT ALL!!!!!!!!!!!!,2,2,,2,N,,,,05/06/2011 3:13,16/06/2011 03:16,11,,
a7a3af125074cb806a200f51ea7e10bf,27,HAPPY MOTHERS DAY TO ALL THE MOM'S OUT THERE!!!!!!!,2,2,,2,N,,,,08/05/2011 23:43,16/06/2011 03:16,39,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG OMG OMG....ONLY 36 DAYS 9 HRS AND 34 MINS LEFT TIL THE FINAL INSTALLMENT OF HARRY POTTER AND THE DEATHLY HOLLOWS IS SHOWN IN THEATRES!!!!!!!,2,2,,2,N,,,,08/06/2011 19:25,16/06/2011 03:16,8,,
a7a3af125074cb806a200f51ea7e10bf,27,SINGLE or NOT Put this as your status and see what you get. (INBOX ONLY) Black: I want a relationship with you.? Green: I'm falling for you.. :x Purple: I miss you,2,2,,2,N,,,,// Orange: I actually really like you Red: I love you. Gray: We need to talk more often,) Silver: I used to like you. Gold: I want to??,09/05/2011 1:02,16/06/2011 03:16,38
a7a3af125074cb806a200f51ea7e10bf,27,CAN'T WAIT TO GO C THE NEW PIRATES MOVIE A WEEK FROM TODAY!!!!!! BEST PART IS I GET OUT OF SCHOOL EARLY THAT DAY SO I CAN SEE THE EARLY SHOWING AND BEAT THE CROWDS....YES!!!!!!!!!!!!,2,2,,2,N,,,,13/05/2011 20:49,16/06/2011 03:16,34,,
a7a3af125074cb806a200f51ea7e10bf,27,ONLY 13 SCOOL DAYS TIL SCHOOL'S OUT AND 14 SCHOOL DAYS TIL GRADUATION!!!!!!!!!!!!!!!!!!!,2,2,,2,N,,,,14/05/2011 17:33,16/06/2011 03:16,33,,
a7a3af125074cb806a200f51ea7e10bf,27,NEW SHOES!!!!!!!! YAY!!!!!!!!!!!,2,2,,2,N,,,,14/06/2011 17:00,16/06/2011 03:16,2,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG OMG OMG ONLY 30 DAYS 4 HRS AND 14 MINS TIL THE NEW HARRY POTTER COMES TO THEATRE'S!!!!!!!!!!,2,2,,2,N,,,,15/06/2011 00:45,16/06/2011 03:16,1,,
a7a3af125074cb806a200f51ea7e10bf,27,HAD THE BEST 18TH BIRTHDAY EVER!!!!!!! THX FOR ALL THE LOVE EVERY1!!!!!!,2,2,,2,N,,,,17/04/2011 22:47,16/06/2011 03:16,60,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG OMG OMG....ONLY 1 DAY 12 HRS 8 MINS AND 30 SECS UNTIL I GET TO GO C THE NEW PIRATES MOVIE!!!!!!!!!!!,2,2,,2,N,,,,18/05/2011 22:52,16/06/2011 03:16,29,,
a7a3af125074cb806a200f51ea7e10bf,27,17 HRS 35 MINS AND 10 SECS LEFT TIL PIARTES STARTS!!!!!!,2,2,,2,N,,,,20/05/2011 01:24,16/06/2011 03:16,27,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG PROM IS IN LESS THAN 24 HRS....I CANT WAIT!!!!!!!!!!,2,2,,2,N,,,,21/05/2011 02:27,16/06/2011 03:16,26,,
a7a3af125074cb806a200f51ea7e10bf,27,OFF TO PROM......YAY!!!!!!!!!!!!! WELL OFF TO GET READY FOR PROM,2,2,,2,N,,,,21/05/2011 20:58,16/06/2011 03:16,26,,
a7a3af125074cb806a200f51ea7e10bf,27,WENT MAD RANDOMLY...HOW ODD............AND I DONT EVEN KNOW THE CAUSE OF IT I JUST KNOW IT HAPPENED WHEN I PUT MUSIC ON MY PHONE AND WENT DOWNSTAIRS FOR DINNER!!!!!! BTW....GOOD JOB Evelyn Li AND FRIENDS IN THE PASSION PLAY 2NITE...IT WAS AWESOME!!!!!!!!!!!,2,2,,2,N,,,,22/04/2011 01:31,16/06/2011 03:16,55,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG PROM WAS AMAZING AND I DIDNT EVEN GO TO SLEEP TIL LIK 6:30 AM....SO MUCH FUN...BUT THE AFTER PROM WAS WAY TOO SHORT!!!!!!!!,2,2,,2,N,,,,22/05/2011 22:08,16/06/2011 03:16,25,,
a7a3af125074cb806a200f51ea7e10bf,27,"HAD A GREAT TIME WITH MY CUZN'S ZACH, AIDEN, DEVIN AND DARIAN!!!!!! MISS U GUYS ALREADY...CANT WAIT TO C U GUYS AGAIN!!!!!!!",2,2,,2,N,,,,24/04/2011 23:13,16/06/2011 03:16,53,,
a7a3af125074cb806a200f51ea7e10bf,27,I JUST HAD AN IDIOT MOMENT! I TRYED ON MY CAP AND GOWN THAT I GOT TODAY...AND TURNED AROUND AND SHUDDERED IN HORROR CUZ I ACTUALLY SCARED MYSELF IN THE MIRROR!!!!!!! :P,2,2,,2,N,,,,26/05/2011 21:05,16/06/2011 03:16,21,,
a7a3af125074cb806a200f51ea7e10bf,27,I AM IN LOVE WITH THE NYAN NYAN CAT!!!!!!!!!!!!!!!!!!!! CAN I MARRY IT AND BACON????????????????????????? IS THAT EVEN LEGAL????????????????????????????????,2,2,,2,N,,,,27/05/2011 21:45,16/06/2011 03:16,20,,
a7a3af125074cb806a200f51ea7e10bf,27,JUST WOKE UP AFTER LIKE THE BEST SLEEP EVER!!!!!!!,2,2,,2,N,,,,28/05/2011 18:56,16/06/2011 03:16,19,,
a7a3af125074cb806a200f51ea7e10bf,27,OMG...ITS POURING CATS AND DOGS HERE BUT THEIRS SUNSHINE FOR THE 1ST TIME TODAY....CAN ANY1 SAY RAINBOW??????,2,2,,2,N,,,,28/05/2011 23:13,16/06/2011 03:16,19,,
a7a3af125074cb806a200f51ea7e10bf,27,EXACTLY 1 WEEK AND 36 MINS LEFT TIL GRADUATION STARTS!!!!!!!!,2,2,,2,N,,,,29/05/2011 17:23,16/06/2011 03:16,18,,
a7a3af125074cb806a200f51ea7e10bf,27,IM GOING TO BED...DONT DISTURB ME UNLESS ITS AN EMERGENCY!!!!,2,2,,2,N,,,,30/04/2011 19:25,16/06/2011 03:16,47,,
a7a3af125074cb806a200f51ea7e10bf,27,LOVES WALKING AROUND THE HOUSE IN HER TANKINI TOP AND SHORT SHORTS KEEPING AS COOL AS POSSIBLE BUT STILL SWEATING UP A STORM!!!!!!!,2,2,,2,N,,,,30/05/2011 23:04,16/06/2011 03:16,17,,
a8b2c778af65ca2c46306554f338cacb,54,doing origami,2,2,,2,N,,,,04/01/2011 1:21,13/02/2011 19:41,40,,
