,Unnamed: 0,text,ParticipantID,id,userid_x,annotation_date,annotation,negative_ny,time,userid_y
3583,,i remember eating at sonic last night then i can't remeber anything else,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3584,,i wach the kick off and will be back for half time! i just don't like football,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3585,,ok im ready for tomorrow lets just see  how im going to get around all those stairs,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3586,,sooo tired epic mickey goes back tommorow :( i'm going to miss i,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3587,,grahhh nafaaaaaahaa,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3588,,being attacked by a bella. i can just hear her coming up behind me for another attack!,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3589,,bad hair day >.< why cant we were bandanas to school that wooul fix alot of mine,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3590,,i gave evry one care bear and care bear and care bear cousin names !!!!! hehehehe,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3591,,1st person to like my status - I'll change my last name to yours for a week. **bobsnewline** 2nd person to like my status - I'll write I love you on your wall for 3 days. ? **bobsnewline** 3rd person to like my status - I will answer any question. (inbox Only) **bobsnewline** 4th person to like my status - Can choose my profile pic. **bobsnewline** Put this as your status if you're brave enough,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3592,,i want to go to new york to see avenue Q!!!!! that would be amazing!!! http:////www.avenueq.com//,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3593,,i remeber why i stoped watching american idol they ruin the songs with there sucky voicies,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3594,,bored,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3595,,feel // look like crap,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3596,,i have to be better by tomorrow! i woke up and could hardly wake today,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3597,,trying to teach mom to play epic mickey for the wii..... ya epic failer on her part,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3598,,omg i so  bored >.<!!!! haha i found a way on to facebook!!!! take that school!!!,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3599,,in the registration handbook under AP world history it says May be substitted for world civilazation but can i take both!,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3600,,savannahs haveing a sleep over and they are playing truth or dare,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3601,,i got -home and -slept till- now time- for bed- **bobsnewline** u //       u       //      u      //      u     //      u  //,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3602,,"teachers shouldn't be bais (well thats okay if i am on the good end), or publicly mock students, put down, call names, and crush dreams ([all these are dricted towards students]even small ones like completeing an assinment) and haveing senorty shoud not have imunitty. when ever do become a real teacher i will never do that. the best teacher i know is in my least fav subject so TEACHERS do matter (sadly its english)",,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3603,,hanks so much to my to my friends who got me adicted to feista i hate you!!,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3604,,watching the new glee o.0,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3605,,me no want school tomrrow :( and i didn't switch out of a class fast enough and im stuck in it! and it is a block class!!!it is so boring and the teacher hates me!? i wish civics was a block class only year round!!!!! i just love history! <3 <3 and in algebra no one in there daliy lives uses it unless your a math teacher!?! so why do i need to learn it and its just dooo..... the work :p,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3606,,i wish i can live in my mp3 player,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3607,,hmm so sleepy,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3608,,if you step back and look at realty people seem really stupid! but on the other hand how many people look at it? lol :),,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3609,,had an swesome day! last skinny my sucker attacked katelyn then got cut open by my pencil!(blood) at least i know im one of coach hoods favorites lol cause im the odd little ducklings,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3610,,i feel teriblr,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3611,,so tired .........................................................,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3612,,At 3 yrs /Mommy,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3613,,i'm just tired of it all,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3614,,i am soo tired,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3615,,night,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3616,,if you don't talk to your cat about cat nip who  will?,,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3617,,"You and I wake up and there is only one cup of coffee left in the house.(If you dont drink coffee, pretend as though it's one cup of whatever it is that you must have, and I don't need to know what that is!) Using only 4 words, what would you say to me? Note: if you reply you must copy and paste to your wall so I may comment on yours as well. Be a good sport, and play along",,,,,,,,cd86d1e6d68c3770eaec0db419dceb2f
3618,,The difference between the right word and the almost right word is the difference between lightning and a lightning bug.  ~Mark Twain,,,,,,,,cea00424ced413c108d878b1a14f3316
3619,,The time to begin writing an article is when you have finished it to your satisfaction.  By that time you begin to clearly and logically perceive what it is you really want to say.  ~Mark Twain,,,,,,,,cea00424ced413c108d878b1a14f3316
3620,,What the heck!?  It's only 8:30???!,,,,,,,,cea00424ced413c108d878b1a14f3316
3621,,I have come to the conclusion that I live in the Twilight Zone.  Memories are disappearing and my sister can read my mind.,,,,,,,,cea00424ced413c108d878b1a14f3316
3622,,Work work work.  I *will* have a good night.,,,,,,,,cea00424ced413c108d878b1a14f3316
3623,,Minutes have been replenished!!,,,,,,,,cea00424ced413c108d878b1a14f3316
3624,,"Okay, all the people that I seriously need to see before spring semester let me know when we can hang out so that I can work around my work schedule.  If you want to do something this week, give me a day and I'll let you know if I can.",,,,,,,,cea00424ced413c108d878b1a14f3316
3625,,"So technically, tomorrow will be the fourth first day of a semester that I will miss due to circumstances beyond my control.  ^_^  Perhaps I should start skipping first days altogether....",,,,,,,,cea00424ced413c108d878b1a14f3316
3626,,Just read an email from one of my professors that I'll have next semester.  She sounds exceptionally perky.,,,,,,,,cea00424ced413c108d878b1a14f3316
3627,,"The story I am writing exists, written in absolutely perfect fashion, some place, in the air.  All I must do is find it, and copy it.  ~Jules Renard",,,,,,,,cea00424ced413c108d878b1a14f3316
3628,,Phone is indefinitely out of minutes.  Talk to me here if you need me.,,,,,,,,cea00424ced413c108d878b1a14f3316
3629,,Came within inches of hitting a doe.  O_O  Momma was with me and said she's never seen a deer that close to a car NOT get hit or clipped.  Thank God for guardian angels.,,,,,,,,cea00424ced413c108d878b1a14f3316
3630,,/Sit down,,,,,,,,cea00424ced413c108d878b1a14f3316
3631,,I love how Pandora knows that this is the perfect day for slightly melancholic music.,,,,,,,,cea00424ced413c108d878b1a14f3316
3632,,will never completely rid herself of AP Bio.  Ever!!  Hydrogen bonds!!  Properties of water!!  A...T...P...!  Aaaaahhhhhhh!!  *brain implodes*,,,,,,,,cea00424ced413c108d878b1a14f3316
3633,,"My phone is on the blink yet again.  No minutes, no calls, no texts.  Use facebook for communication.  *sigh*  I don't like this anymore than you.",,,,,,,,cea00424ced413c108d878b1a14f3316
3634,,"OMYGOSH!!!  Dad starts his job with the VW supplier NEXT MONDAY MORNING!!!!!!!  :DDDDD  Thank You, God!!!",,,,,,,,cea00424ced413c108d878b1a14f3316
3635,,"So I finally got my textbooks, and I feel like it cost an arm, a leg, and a kidney.  XP",,,,,,,,cea00424ced413c108d878b1a14f3316
3636,,I had almost forgotten how good it felt simply to put pen to paper and write for no other reason than a release of creativity:),,,,,,,,cea00424ced413c108d878b1a14f3316
3637,,I want my textbook!!  Like now.,,,,,,,,cea00424ced413c108d878b1a14f3316
3638,,"/I'm going to bed now./""  *finds something to read*  15 minutes later: /""I'm going to bed NOW./""  *keeps reading*  1hr later:  /""I am definitely going to bed now.....right after I see what else this person has written./""""",,,,,,,,cea00424ced413c108d878b1a14f3316
3639,,First real day of class tomorrow!,,,,,,,,cea00424ced413c108d878b1a14f3316
3640,,"I don't mind being busy at work, but I hate it when I have to put so much effort into being a nice and helpful cashier that fine motor skills, depth perception, and hand-eye coordination forsake me.",,,,,,,,cea00424ced413c108d878b1a14f3316
3641,,The phone is again out o' minutes.  Sorry.  ://  Talk to me here if you so desire.,,,,,,,,cea00424ced413c108d878b1a14f3316
3642,,The phone is still out of commission and will likely be that way through through Friday or Saturday.  Just so ya know.  Message me here if you desire conversation.,,,,,,,,cea00424ced413c108d878b1a14f3316
3643,,"First though as I wake up: OMYGOSH, it's cold!  Next one:  I should turn on the kerosene heater.  Mom: We're out of Kerosene but....  Me: *dies inside*",,,,,,,,cea00424ced413c108d878b1a14f3316
3644,,Coldplay and coffee:)  Good morning.,,,,,,,,cea00424ced413c108d878b1a14f3316
3645,,"Remember my family in your thoughts and prayers, my friends.  Thanks, love y'all.",,,,,,,,cea00424ced413c108d878b1a14f3316
3646,,Since when are students that tinker with the piano in the student center actually able to play without making my ears bleed??  *mind blown*,,,,,,,,cea00424ced413c108d878b1a14f3316
3647,,"Dear customer:  If I tell you I can't do something, looking at me like I'm a piece of white trash and arguing will not give me the ability nor the desire to break procedure.",,,,,,,,cea00424ced413c108d878b1a14f3316
3648,,Spent an awesome and eye opening afternoon with one of the loveliest people I know.,,,,,,,,cea00424ced413c108d878b1a14f3316
3649,,"Wonder of the World, You've been so wonderful to me, and as long as I can speak, I will say so.  Wonder of the world, You're on display for all to see, and for all eternity, I will say so.",,,,,,,,cea00424ced413c108d878b1a14f3316
3650,,It's been a while since I've been up early enough to see sunrise. **bobsnewline**  **bobsnewline** Merry Christmas Eve!,,,,,,,,cea00424ced413c108d878b1a14f3316
3651,,Being a woman is a terribly difficult task since it consists principally in dealing with men. **bobsnewline** Joseph Conrad,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3652,,"The sun, though it passes through dirty places, yet remains as pure as before. **bobsnewline**  **bobsnewline** Francis Bacon (1561 - 1626)",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3653,,"I don't wish to be everything to everyone, but I would like to be something to someone. **bobsnewline**  Javan",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3654,,The best way out is always through. **bobsnewline** Robert Frost,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3655,,"Smile and others will smile back. Smile to show how transparent, how candid you are. Smile if you have nothing to say. Most of all, do not hide the fact you have nothing to say nor your total indifference to others. Let this emptiness, this profound indifference shine out spontaneously in your smile. **bobsnewline**  Jean Baudrillard",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3656,,/First they ignore you,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3657,,"Good girls go to heaven, bad girls go everywhere. **bobsnewline** Mae West",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3658,,/What we think,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3659,,/We either make ourselves miserable,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3660,,"/True change is within; leave the outside as it is./""  **bobsnewline**  Dalai Lama XIV""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3661,,Good morning people! Happy Thursday!,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3662,,Hope everyone is having a great Valentines Day,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3663,,/I've learned that people will forget what you said,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3664,,"/It is easy to be heavy: hard to be light/""  **bobsnewline**  G. K. Chesterton""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3665,,"/Out beyond ideas of wrongdoing  **bobsnewline** and rightdoing there is a field.  **bobsnewline** I'll meet you there.  **bobsnewline**  **bobsnewline** When the soul lies down in that grass  **bobsnewline** the world is too full to talk about./""  **bobsnewline**  Mawlana Jalal-al-Din Rumi""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3666,,/Can you see the power emotion has to distort our outlook? Makes you wonder,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3667,,"/Some cause happiness wherever they go; others whenever they go./""  **bobsnewline**  Oscar Wilde""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3668,,"The man who insists on seeing with perfect clearness before he decides, never decides. **bobsnewline** Henri-Frédéric Amiel",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3669,,"The key is to get to know people and trust them to be who they are. Instead, we trust people to be who we want them to be- and when they're not, we cry.",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3670,,/The mystery of human existence lies not in just staying alive,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3671,,/The truth will set you free,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3672,,"Good Morning, & Happy Friday!!!!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3673,,/All truth passes through three stages: First,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3674,,"/Happiness makes up in height for what it lacks in length./""  **bobsnewline**  Robert Frost""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3675,,"/The happiness of your life depends on the quality of your thoughts./""  **bobsnewline**  Marcus Aurelies""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3676,,/You are not wrong who deem  **bobsnewline** That my days have been a dream;  **bobsnewline** Yet if hope has flown away  **bobsnewline** In a night,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3677,,"i hate all the mud that spring brings into my house, grrr, mopping floor again, this sucks!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3678,,/You don't need a weatherman to know,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3679,,"The trick is in what one emphasizes. We either make ourselves miserable, or we make ourselves happy. The amount of work is the same. **bobsnewline**  Carlos Castaneda",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3680,,/Life is short,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3681,,/If we don't change the direction we are headed,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3682,,/Sometimes you fight what you are,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3683,,"/Faith is the strength by which a shattered world shall emerge into light./""  **bobsnewline**  Helen Keller""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3684,,"/A friend is someone who knows all about you and still loves you./""  **bobsnewline**  Elbert Hubbard""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3685,,"Almost Friday, only like 2 hours and 10 mins to go......",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3686,,The reward for conformity was that everyone liked you except yourself. **bobsnewline** Rita Mae Brown,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3687,,/You can owe nothing,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3688,,There came a time when the risk to remain tight in the bud was more painful than the risk it took to blossom.  **bobsnewline**  ~Anaïs Nin,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3689,,/There are few times when we know with absolute certainty we are going to do something for the last time. Life has a way of moving in circles,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3690,,"Never thought that cutting up chicken wings would be so disgusting, anyone want to come and help, lol",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3691,,/If I had known then what I know now,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3692,,"Off to go do!!! Will be nice to get out, all though it is freezing.....",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3693,,"The function of the imagination is not to make strange things settled, so much as to make settled things strange. **bobsnewline**  G. K. Chesterton",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3694,,"/The pure and simple truth is rarely pure and never simple./""  **bobsnewline**  Oscar Wilde""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3695,,/Someday,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3696,,"If you don't get lost, there's a chance you may never be found.  **bobsnewline**  ~Author Unknown",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3697,,"/I ask not for any crown  **bobsnewline** But that which all may win;  **bobsnewline** Nor try to conquer any world  **bobsnewline** Except the one within./""  **bobsnewline**  Louisa May Alcott""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3698,,/Today you are You,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3699,,/I have not failed. I've just found 10,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3700,,"/Everything is the way it is because everything was the way it was/""  **bobsnewline**  Jonathan Safran Foer""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3701,,"If you don't learn to laugh at trouble, you won't have anything to laugh at when you're old. **bobsnewline** Edgar Watson Howe",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3702,,"Though many people will go in and out of your heart only one will want to stay there. If you build a heart full of holes, think how much easier it is to hang on.",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3703,,"I am soooo sick of cleaning, playroom almost done now, have been throwing away stuff all day, pretty soon it will be a new adult playroom , ha ha, no more garage parties, lol!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3704,,It's a shallow life that doesn't give a person a few scars. **bobsnewline** Garrison Keillor,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3705,,"Wednesday Morning, half way there, have a good day everyone!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3706,,"My journey is my journey, how can you comprehend  **bobsnewline** That what becomes the truth for me is one I cannot lend **bobsnewline** Or even simply give away, because it is of me,  **bobsnewline** It is of me, and me alone, not him, not her, not thee,  **bobsnewline** A private part of who I am and what I represent,  **bobsnewline** Impossible to understand from where your journey's sent. **bobsnewline**  **bobsnewline** Yanis Bayada",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3707,,/Life is not measured by the number of breaths we take,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3708,,You cannot depend on your eyes when your imagination is out of focus. **bobsnewline** Mark Twain,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3709,,"Anyone have any recommendations for a good wide lens for a D90, i am looking to spend no more than 1000.00 and would like something that is good quality.",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3710,,"Good morning Monday, I think it is going to be a wonderful day! :)",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3711,,"The images of his infinite pasts and infinite futures washed over him as he waited, paralyzed, in the present./  **bobsnewline**  Jonathan Safran Foe""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3712,,/It is always the false that makes you suffer,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3713,,"How hard is to took a pizza out of the box, okay that is two in a row burnt!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3714,,"If everything seems under control, you're not going fast enough **bobsnewline** Mario Andretti",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3715,,/If you can't be a good example,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3716,,/I would not regret putting a hole in your arrogant chest,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3717,,"/Flying is learning how to throw yourself at the ground and miss./""  **bobsnewline**  - Douglas Adams""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3718,,/It is not questionable that the dark always comes. What is questionable is the fact it blinds us,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3719,,"/There is only one success - to be able to spend your life in your own way./""  **bobsnewline**  Christopher Morley""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3720,,"Goodnight all, way to much excitement for this girl with the bad boys pulled up outside, lol, anyway been a nice friday! x",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3721,,Illusions commend themselves to us because they save us pain and allow us to enjoy pleasure instead. We must therefore accept it without complaint when they sometimes collide with a bit of reality against which they are dashed to pieces. ~Sigmund Freud,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3722,,"The contemplative life is often miserable.  One must act more, think less, and not watch oneself live.  ~Nicolas Chamfort",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3723,,"/It is sometimes an appropriate response to reality to go insane./""  **bobsnewline**  Philip K. Dick""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3724,,/So we liked to speak our minds,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3725,,/We end up stumbling our way through the forest,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3726,,"/Those who dream by day are cognizant of many things which escape those who dream only by night./""  **bobsnewline**  Edgar Allan Poe""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3727,,"Good morning everyone, Happy Friday!!!!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3728,,"/Things don't go away. They become you./""  **bobsnewline**  Darin Strauss""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3729,,"We learn something every day, and lots of times it's that what we learned the day before was wrong. **bobsnewline** Bill Vaughan",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3730,,I ran over a smurf at the dinner table because I'm sexy and I do what I want,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3731,,Goodmorning & Happy Friday to all!!!,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3732,,Off to enter the gates of Hell :(,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3733,,"/He who has a why to live for can bear almost any how./""  **bobsnewline**  Friedrich Nietzsche""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3734,,He that lives upon hope will die fasting.  **bobsnewline** Benjamin Franklin,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3735,,/Rummaging in our souls,,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3736,,"/Those who are easily shocked should be shocked more often./""  **bobsnewline**  Mae West""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3737,,"/I don't think that there are any limits to how excellent we could make life seem./""  **bobsnewline**  Jonathan Safran Foer""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3738,,"Good Morning everyone, have a great day! Friday at last!",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3739,,"/Moments into minutes. Minutes into hours. Hours into days. Days into years. Years into possibility. This will linger./""  **bobsnewline**  David Levithan""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3740,,"/But it's such a waste... You came to a place so near the sky but still can't see the stars./""  **bobsnewline**  Detective Conan""",,,,,,,,cfb021cfbff46ffdb75c7dcafe7c2087
3741,,One of those days... :@,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3742,,Tutorial Registration: done. I now have a timetable. :) its getting nearer and nearer... :D,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3743,,This year has gone by too soon. Here's to an epic 2011. Happy new year everyone!! :),,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3744,,Love how a song can change your whole mood... Currently whipping my hair back and forth whilst not letting haters keep me off my grind and fighting until I get there.,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3745,,First season of Grey's Anatomy. Oh. Yes.,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3746,,"I attended the most amazing, joyful, beautiful wedding today. A huge congrats to Mr. and Mrs. Pete and Lisa Vogel!",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3747,,camping at Woy Woy... no reception & sunscreen allergy my only worries... Took some great photos at the beach...  Having an awesome time...,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3748,,"2 steps forward, 1000 steps back. And this goes on till you can't see the point of even trying anymore...",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3749,,Braving the chaos at the shops... And they have all run out of sage!!!! The ONLY thing I need!!!,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3750,,*Oprah giveaway voice*  **bobsnewline**  **bobsnewline** I got an OFFEEEEEEEEEEEEEEEEEERR!!!!!  **bobsnewline** And YOU get an offer! And YOU get an offer! And YOU and YOU and YOU get an offer!!! You ALL get to take home an OFFER!  **bobsnewline**  **bobsnewline** *crowd goes psycho crazy wild*,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3751,,El color de mi vida cambio desde que tu llegaste...,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3752,,Just got back from camping. :],,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3753,,Go to sleep Nancy. Go. To. Sleep!,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3754,,Just realised Brooke Fraser's concert is on Sunday!! How fast did that time go by!!! totally pumped to take Pahola Janira Zepeda to her very first concert!!!! :),,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3755,,That awkward moment when all the evils and wrongs in the world are your fault because you're the one holding the map in the passenger's seat of the car.  **bobsnewline** Speaking of which... Anyone know the way to the airport??,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3756,,Motorbike or scooter??,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3757,,Surviving on 3 hours of sleep is never any fun...,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3758,,Joyeux Noël <3,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3759,,Excellent news: I found the library.,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3760,,Happy Austraaaaaaaaliaaaaaa daaaaaaaaaaaaaaay!!!! And congrats to our fish. The fish stork brought 18 baby fish this week.... O__o,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3761,,"Belligerent ureters. Sounds like a band name, but they are keeping me awake with their revenge for having had too much caffeine yesterday. And that's ureters not uterus.",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3762,,Um... Katy Perry... What was that???,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3763,,"Egyptian Government just cut off all internet connections with rumours of cutting of power, water and telephone connections. Pray.",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3764,,"Today's the day, the sun is shining, the sky is clear, and I'm going to Uni!!!!!! :D",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3765,,Getting my geek on watching Star Wars...,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3766,,"Just gonna stan there and watch me roar, but that's alright because I am a dinosaur...",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3767,,"For some bizarre reason i cannot fathom, I have had a Soulja Boy song stuck in my head aaaaaaalll daaaaaayyy loooong... /now watch me",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3768,,Iiiiiiinsomniaaaaaaaa.....,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3769,,"/To be like the rock that the waves keep crashing over. It stands unmoved and the raging of the sea falls still around it./"" - Marcus Aurelius""",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3770,,My dog is totally in a turkey coma!!! He loved the stuffing more than the actual turkey... Oh how I love my Guapo!!!,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3771,,Xbox kinect... Pretty awesome... Merry Christmas! :),,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3772,,"The rumble is low and the heat is high,  **bobsnewline** Got a feeling that there's rain out in the oil black sky, Gonna chase away the devil when that sun does rise, gonna... plead the Blood...",,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3773,,I can haz urgent spinal X-ray? :S,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
3774,,Totally just had a massive epiphany. The question now isn't where I go to from here. Nor is it how to get there. The real question is do I have the courage to do what it takes?  **bobsnewline** *resists urge to hide in a corner*,,,,,,,,d5380466e18422d7b2c2d54d57cbbde2
